time,open,high,low,close,tick_volume
2025-01-28 12:25:00,155.389,155.402,155.322,155.324,332
2025-01-28 12:30:00,155.324,155.349,155.3,155.325,532
2025-01-28 12:35:00,155.325,155.352,155.276,155.281,278
2025-01-28 12:40:00,155.281,155.29,155.211,155.229,456
2025-01-28 12:45:00,155.229,155.373,155.207,155.362,420
2025-01-28 12:50:00,155.362,155.464,155.362,155.441,450
2025-01-28 12:55:00,155.444,155.476,155.399,155.473,431
2025-01-28 13:00:00,155.474,155.494,155.429,155.457,445
2025-01-28 13:05:00,155.457,155.484,155.431,155.469,305
2025-01-28 13:10:00,155.471,155.481,155.429,155.432,271
2025-01-28 13:15:00,155.431,155.433,155.342,155.362,301
2025-01-28 13:20:00,155.363,155.373,155.327,155.373,159
2025-01-28 13:25:00,155.373,155.381,155.301,155.313,197
2025-01-28 13:30:00,155.313,155.313,155.246,155.25,347
2025-01-28 13:35:00,155.25,155.36,155.249,155.338,394
2025-01-28 13:40:00,155.339,155.366,155.314,155.361,233
2025-01-28 13:45:00,155.361,155.409,155.355,155.389,245
2025-01-28 13:50:00,155.389,155.407,155.371,155.388,300
2025-01-28 13:55:00,155.387,155.437,155.347,155.435,276
2025-01-28 14:00:00,155.437,155.452,155.322,155.43,552
2025-01-28 14:05:00,155.43,155.486,155.403,155.468,451
2025-01-28 14:10:00,155.469,155.476,155.369,155.41,536
2025-01-28 14:15:00,155.41,155.419,155.374,155.387,325
2025-01-28 14:20:00,155.387,155.387,155.313,155.355,288
2025-01-28 14:25:00,155.353,155.401,155.352,155.388,241
2025-01-28 14:30:00,155.388,155.432,155.276,155.314,405
2025-01-28 14:35:00,155.314,155.385,155.277,155.31,332
2025-01-28 14:40:00,155.31,155.334,155.249,155.297,322
2025-01-28 14:45:00,155.296,155.313,155.253,155.267,352
2025-01-28 14:50:00,155.256,155.35,155.253,155.35,390
2025-01-28 14:55:00,155.351,155.353,155.265,155.276,371
2025-01-28 15:00:00,155.275,155.331,155.247,155.312,570
2025-01-28 15:05:00,155.311,155.376,155.311,155.321,567
2025-01-28 15:10:00,155.325,155.429,155.313,155.399,585
2025-01-28 15:15:00,155.401,155.411,155.342,155.382,479
2025-01-28 15:20:00,155.382,155.382,155.274,155.293,682
