time,open,high,low,close,tick_volume
2025-01-17 14:00:00,155.693,155.715,155.628,155.653,856
2025-01-17 14:15:00,155.653,155.679,155.588,155.607,785
2025-01-17 14:30:00,155.607,155.742,155.588,155.732,1069
2025-01-17 14:45:00,155.733,155.751,155.682,155.719,1071
2025-01-17 15:00:00,155.718,155.718,155.556,155.564,1546
2025-01-17 15:15:00,155.564,155.64,155.556,155.583,1197
2025-01-17 15:30:00,155.581,155.68,155.571,155.603,1585
2025-01-17 15:45:00,155.603,155.718,155.591,155.683,1280
2025-01-17 16:00:00,155.683,155.739,155.65,155.699,1390
2025-01-17 16:15:00,155.702,155.939,155.696,155.809,2164
2025-01-17 16:30:00,155.81,156.173,155.751,156.108,3506
2025-01-17 16:45:00,156.107,156.192,155.98,156.045,2629
2025-01-17 17:00:00,156.045,156.054,155.777,155.806,2767
2025-01-17 17:15:00,155.807,155.971,155.799,155.895,2262
2025-01-17 17:30:00,155.895,156.14,155.876,156.084,2037
2025-01-17 17:45:00,156.085,156.135,156.036,156.104,2507
2025-01-17 18:00:00,156.1,156.221,156.1,156.177,2093
2025-01-17 18:15:00,156.178,156.349,156.159,156.289,2017
2025-01-17 18:30:00,156.289,156.305,156.2,156.219,1441
2025-01-17 18:45:00,156.218,156.373,156.215,156.304,1469
2025-01-17 19:00:00,156.303,156.33,156.235,156.252,1451
2025-01-17 19:15:00,156.251,156.342,156.242,156.323,1042
2025-01-17 19:30:00,156.323,156.337,156.225,156.232,1109
2025-01-17 19:45:00,156.232,156.306,156.231,156.258,878
2025-01-17 20:00:00,156.258,156.285,156.19,156.201,773
2025-01-17 20:15:00,156.199,156.207,156.122,156.169,1171
2025-01-17 20:30:00,156.169,156.225,156.166,156.176,829
2025-01-17 20:45:00,156.179,156.207,156.148,156.184,611
2025-01-17 21:00:00,156.184,156.193,156.127,156.166,656
2025-01-17 21:15:00,156.167,156.229,156.165,156.204,680
2025-01-17 21:30:00,156.205,156.217,156.162,156.162,669
2025-01-17 21:45:00,156.163,156.191,156.134,156.146,779
2025-01-17 22:00:00,156.154,156.196,156.102,156.193,794
2025-01-17 22:15:00,156.193,156.195,156.122,156.14,712
2025-01-17 22:30:00,156.14,156.158,156.118,156.144,358
2025-01-17 22:45:00,156.144,156.16,156.119,156.148,324
2025-01-17 23:00:00,156.15,156.268,156.126,156.243,283
2025-01-17 23:15:00,156.248,156.252,156.176,156.178,448
2025-01-17 23:30:00,156.186,156.224,156.184,156.208,353
2025-01-17 23:45:00,156.209,156.306,156.206,156.271,781
2025-01-20 00:00:00,156.209,156.246,156.195,156.243,63
2025-01-20 00:15:00,156.243,156.266,156.235,156.264,36
2025-01-20 00:30:00,156.263,156.32,156.26,156.318,147
2025-01-20 00:45:00,156.318,156.339,156.274,156.274,434
2025-01-20 01:00:00,156.264,156.332,156.229,156.328,332
2025-01-20 01:15:00,156.328,156.564,156.319,156.483,906
2025-01-20 01:30:00,156.483,156.485,156.327,156.398,512
2025-01-20 01:45:00,156.398,156.445,156.296,156.307,446
2025-01-20 02:00:00,156.319,156.359,156.165,156.195,992
2025-01-20 02:15:00,156.196,156.221,156.057,156.125,935
2025-01-20 02:30:00,156.125,156.192,156.104,156.187,824
2025-01-20 02:45:00,156.187,156.19,155.984,155.984,1294
2025-01-20 03:00:00,155.984,156.049,155.862,155.915,1043
2025-01-20 03:15:00,155.917,156.041,155.901,156.026,1078
2025-01-20 03:30:00,156.027,156.107,156.012,156.071,876
2025-01-20 03:45:00,156.07,156.071,155.875,155.925,960
2025-01-20 04:00:00,155.923,156.05,155.913,156.034,882
2025-01-20 04:15:00,156.032,156.037,155.993,156.019,594
2025-01-20 04:30:00,156.021,156.036,155.908,155.924,682
2025-01-20 04:45:00,155.923,155.977,155.885,155.935,876
2025-01-20 05:00:00,155.935,155.961,155.818,155.873,841
2025-01-20 05:15:00,155.873,155.88,155.839,155.856,776
2025-01-20 05:30:00,155.855,155.861,155.751,155.81,960
2025-01-20 05:45:00,155.81,155.812,155.705,155.741,717
2025-01-20 06:00:00,155.741,155.838,155.729,155.791,504
2025-01-20 06:15:00,155.791,155.871,155.79,155.864,396
2025-01-20 06:30:00,155.874,155.894,155.858,155.874,424
2025-01-20 06:45:00,155.874,156.027,155.87,155.971,756
2025-01-20 07:00:00,155.97,155.995,155.892,155.994,646
2025-01-20 07:15:00,155.995,156.057,155.971,156.035,455
2025-01-20 07:30:00,156.033,156.052,155.961,155.974,649
2025-01-20 07:45:00,155.975,156.065,155.956,156.06,962
2025-01-20 08:00:00,156.061,156.098,156.009,156.061,938
2025-01-20 08:15:00,156.061,156.08,156.041,156.076,647
2025-01-20 08:30:00,156.078,156.18,156.049,156.177,753
2025-01-20 08:45:00,156.176,156.197,156.111,156.195,1198
2025-01-20 09:00:00,156.195,156.284,156.185,156.247,1180
2025-01-20 09:15:00,156.247,156.247,156.155,156.195,1092
2025-01-20 09:30:00,156.195,156.204,155.997,156.002,1234
2025-01-20 09:45:00,156.0,156.058,155.959,155.99,920
2025-01-20 10:00:00,155.989,156.11,155.947,156.109,1256
2025-01-20 10:15:00,156.109,156.181,156.057,156.152,1112
2025-01-20 10:30:00,156.151,156.16,155.996,156.034,982
2025-01-20 10:45:00,156.033,156.177,156.023,156.152,1075
2025-01-20 11:00:00,156.153,156.239,156.129,156.239,1540
2025-01-20 11:15:00,156.242,156.301,156.216,156.222,1009
2025-01-20 11:30:00,156.223,156.362,156.211,156.295,1146
2025-01-20 11:45:00,156.294,156.324,156.266,156.281,976
2025-01-20 12:00:00,156.281,156.283,156.23,156.236,1095
2025-01-20 12:15:00,156.236,156.369,156.233,156.345,1030
2025-01-20 12:30:00,156.345,156.374,156.298,156.357,697
2025-01-20 12:45:00,156.357,156.403,156.349,156.371,919
2025-01-20 13:00:00,156.371,156.458,156.349,156.407,675
2025-01-20 13:15:00,156.407,156.411,156.316,156.343,740
2025-01-20 13:30:00,156.343,156.437,156.343,156.431,573
2025-01-20 13:45:00,156.433,156.433,156.342,156.342,562
2025-01-20 14:00:00,156.342,156.346,156.279,156.345,524
2025-01-20 14:15:00,156.345,156.459,156.344,156.439,680
2025-01-20 14:30:00,156.439,156.45,156.326,156.356,859
2025-01-20 14:45:00,156.357,156.454,156.352,156.374,945
2025-01-20 15:00:00,156.379,156.439,156.341,156.415,838
2025-01-20 15:15:00,156.415,156.43,156.384,156.413,812
2025-01-20 15:30:00,156.413,156.469,155.836,155.945,6409
2025-01-20 15:45:00,155.946,155.96,155.717,155.721,3671
2025-01-20 16:00:00,155.721,155.916,155.545,155.805,3317
2025-01-20 16:15:00,155.804,155.808,155.564,155.619,2680
2025-01-20 16:30:00,155.617,155.705,155.413,155.423,3616
2025-01-20 16:45:00,155.426,155.613,155.417,155.548,3338
2025-01-20 17:00:00,155.548,155.73,155.526,155.629,2378
2025-01-20 17:15:00,155.628,155.837,155.603,155.787,2138
2025-01-20 17:30:00,155.788,155.852,155.734,155.849,2508
2025-01-20 17:45:00,155.849,155.932,155.622,155.687,2065
2025-01-20 18:00:00,155.688,155.722,155.617,155.689,1751
2025-01-20 18:15:00,155.689,155.72,155.639,155.668,1411
2025-01-20 18:30:00,155.669,155.701,155.598,155.646,1076
2025-01-20 18:45:00,155.646,155.694,155.597,155.682,528
2025-01-20 19:00:00,155.682,155.959,155.681,155.941,987
2025-01-20 19:15:00,155.938,156.062,155.705,155.874,2204
2025-01-20 19:30:00,155.882,155.895,155.63,155.772,1881
2025-01-20 19:45:00,155.77,155.865,155.749,155.826,1691
2025-01-20 20:00:00,155.826,155.841,155.789,155.824,1405
2025-01-20 20:15:00,155.824,155.897,155.822,155.85,619
2025-01-20 20:30:00,155.85,155.85,155.785,155.796,1025
2025-01-20 20:45:00,155.796,155.82,155.692,155.694,1270
2025-01-20 21:00:00,155.694,155.766,155.689,155.744,689
2025-01-20 21:15:00,155.744,155.766,155.734,155.743,591
2025-01-20 21:30:00,155.743,155.776,155.719,155.753,498
2025-01-20 21:45:00,155.753,155.754,155.594,155.635,1114
2025-01-20 22:00:00,155.635,155.641,155.491,155.518,971
2025-01-20 22:15:00,155.517,155.615,155.516,155.606,1139
2025-01-20 22:30:00,155.611,155.628,155.525,155.622,834
