time,open,high,low,close,tick_volume
2024-12-03 08:00:00,1.40446,1.40494,1.404,1.40445,2463
2024-12-03 09:00:00,1.40445,1.40462,1.4034499999999999,1.40377,3062
2024-12-03 10:00:00,1.40378,1.40395,1.40103,1.40145,5086
2024-12-03 11:00:00,1.40145,1.40256,1.40091,1.4020000000000001,3017
2024-12-03 12:00:00,1.4019300000000001,1.40378,1.4018,1.4037600000000001,2117
2024-12-03 13:00:00,1.4037600000000001,1.40407,1.4034499999999999,1.40388,2054
2024-12-03 14:00:00,1.40388,1.40485,1.40326,1.40411,3247
2024-12-03 15:00:00,1.40409,1.40453,1.4031,1.40392,5239
2024-12-03 16:00:00,1.40392,1.40445,1.4026,1.40399,7381
2024-12-03 17:00:00,1.40399,1.40719,1.40399,1.40652,10625
2024-12-03 18:00:00,1.40652,1.40758,1.4062700000000001,1.40664,5638
2024-12-03 19:00:00,1.40663,1.40698,1.40503,1.40523,4003
2024-12-03 20:00:00,1.40522,1.40548,1.4047399999999999,1.4050500000000001,3500
2024-12-03 21:00:00,1.40504,1.40698,1.40504,1.40692,2726
2024-12-03 22:00:00,1.40694,1.40721,1.40603,1.4068,3401
2024-12-03 23:00:00,1.40678,1.4071500000000001,1.40641,1.40686,933
2024-12-04 00:00:00,1.40644,1.40678,1.4064,1.40649,246
2024-12-04 01:00:00,1.40648,1.4068100000000001,1.40642,1.40651,890
2024-12-04 02:00:00,1.4064999999999999,1.40778,1.40613,1.40735,1585
2024-12-04 03:00:00,1.40734,1.40797,1.40668,1.40713,2632
2024-12-04 04:00:00,1.40713,1.40781,1.40673,1.40768,2761
2024-12-04 05:00:00,1.40767,1.4083,1.40757,1.40792,2235
2024-12-04 06:00:00,1.40792,1.40807,1.40632,1.40639,2171
2024-12-04 07:00:00,1.4064,1.40665,1.40604,1.4062999999999999,1770
2024-12-04 08:00:00,1.4062999999999999,1.40675,1.40551,1.40579,2210
2024-12-04 09:00:00,1.4058,1.4066,1.40578,1.40609,3381
2024-12-04 10:00:00,1.4061,1.40784,1.40587,1.40778,4737
2024-12-04 11:00:00,1.4078,1.40819,1.40678,1.4068399999999999,4020
2024-12-04 12:00:00,1.40683,1.40694,1.4062299999999999,1.40659,3050
2024-12-04 13:00:00,1.4066,1.40689,1.40517,1.40548,3133
2024-12-04 14:00:00,1.4055,1.40659,1.4055,1.40649,3791
2024-12-04 15:00:00,1.4064999999999999,1.40683,1.4056,1.4066100000000001,6578
2024-12-04 16:00:00,1.4066100000000001,1.40738,1.40515,1.40671,6441
2024-12-04 17:00:00,1.40604,1.40797,1.4056,1.40638,10258
2024-12-04 18:00:00,1.40638,1.40782,1.40634,1.40692,5201
2024-12-04 19:00:00,1.40692,1.40732,1.40641,1.40656,3743
2024-12-04 20:00:00,1.40655,1.40701,1.40584,1.40686,2392
2024-12-04 21:00:00,1.40685,1.40725,1.40574,1.40638,5011
2024-12-04 22:00:00,1.40638,1.40653,1.40587,1.40636,3163
2024-12-04 23:00:00,1.40635,1.40748,1.40631,1.40719,915
2024-12-05 00:00:00,1.40683,1.4071799999999999,1.40669,1.40711,440
2024-12-05 01:00:00,1.40708,1.40738,1.40675,1.4072,618
2024-12-05 02:00:00,1.4072,1.40794,1.4071,1.40746,1844
2024-12-05 03:00:00,1.40743,1.4074900000000001,1.40692,1.40716,2207
2024-12-05 04:00:00,1.4071500000000001,1.40735,1.40655,1.40694,1669
2024-12-05 05:00:00,1.40693,1.40729,1.40678,1.40692,1102
2024-12-05 06:00:00,1.4069099999999999,1.40736,1.40682,1.40731,810
2024-12-05 07:00:00,1.40732,1.40736,1.40669,1.4068100000000001,1419
2024-12-05 08:00:00,1.4068,1.40734,1.40664,1.40697,1756
2024-12-05 09:00:00,1.40697,1.40723,1.40591,1.40607,2543
2024-12-05 10:00:00,1.40607,1.40647,1.40571,1.4060000000000001,3334
2024-12-05 11:00:00,1.40599,1.40617,1.40546,1.40604,2739
2024-12-05 12:00:00,1.40605,1.40608,1.40546,1.40578,2089
2024-12-05 13:00:00,1.4058,1.40603,1.4053,1.40543,1972
2024-12-05 14:00:00,1.40542,1.40632,1.40507,1.40552,3304
2024-12-05 15:00:00,1.4055,1.40557,1.40347,1.40351,6379
2024-12-05 16:00:00,1.40351,1.40369,1.40102,1.4026399999999999,7959
2024-12-05 17:00:00,1.40265,1.4047399999999999,1.4020299999999999,1.40344,7421
2024-12-05 18:00:00,1.4034499999999999,1.40397,1.4028,1.40365,4424
2024-12-05 19:00:00,1.40365,1.40601,1.4034200000000001,1.40526,3964
2024-12-05 20:00:00,1.40527,1.40665,1.40431,1.40457,3466
2024-12-05 21:00:00,1.40456,1.4046,1.4025,1.4028100000000001,2928
2024-12-05 22:00:00,1.4028100000000001,1.40323,1.40219,1.40275,1696
2024-12-05 23:00:00,1.40275,1.40283,1.40174,1.40214,886
2024-12-06 00:00:00,1.4021,1.40224,1.40178,1.4019599999999999,1051
2024-12-06 01:00:00,1.40201,1.40238,1.4018,1.40192,656
2024-12-06 02:00:00,1.40191,1.4032,1.40191,1.4031,1698
2024-12-06 03:00:00,1.40311,1.40427,1.40271,1.4041000000000001,2777
