time,open,high,low,close,tick_volume
2024-12-03 08:00:00,150.025,150.165,149.963,150.1,4072
2024-12-03 09:00:00,150.096,150.131,149.873,150.007,5892
2024-12-03 10:00:00,150.008,150.183,149.822,149.919,8682
2024-12-03 11:00:00,149.919,149.955,149.773,149.814,6756
2024-12-03 12:00:00,149.801,150.082,149.765,150.049,4094
2024-12-03 13:00:00,150.049,150.107,149.682,149.733,4541
2024-12-03 14:00:00,149.734,149.875,149.599,149.681,4530
2024-12-03 15:00:00,149.68,149.698,148.798,148.85,8405
2024-12-03 16:00:00,148.849,149.073,148.643,148.814,12152
2024-12-03 17:00:00,148.807,149.25,148.755,149.153,14228
2024-12-03 18:00:00,149.152,149.52,149.08,149.124,9104
2024-12-03 19:00:00,149.128,149.511,149.082,149.209,6965
2024-12-03 20:00:00,149.208,149.215,148.981,149.037,5256
2024-12-03 21:00:00,149.037,149.537,148.962,149.504,4240
2024-12-03 22:00:00,149.503,149.522,149.401,149.458,3700
2024-12-03 23:00:00,149.461,149.591,149.446,149.569,1725
2024-12-04 00:00:00,149.573,149.596,149.552,149.585,204
2024-12-04 01:00:00,149.59,149.681,149.565,149.615,2178
2024-12-04 02:00:00,149.614,149.915,149.522,149.872,6524
2024-12-04 03:00:00,149.871,150.082,149.682,149.924,5954
2024-12-04 04:00:00,149.924,149.954,149.689,149.776,4880
2024-12-04 05:00:00,149.775,149.939,149.624,149.937,5273
2024-12-04 06:00:00,149.939,150.172,149.88,149.97,5669
2024-12-04 07:00:00,149.97,150.104,149.882,150.097,5421
2024-12-04 08:00:00,150.097,150.165,149.858,150.005,5717
2024-12-04 09:00:00,150.008,150.434,149.979,150.383,7304
2024-12-04 10:00:00,150.383,150.541,150.296,150.437,8955
2024-12-04 11:00:00,150.436,150.781,150.432,150.622,7712
2024-12-04 12:00:00,150.622,150.89,150.614,150.866,5762
2024-12-04 13:00:00,150.865,151.047,150.777,150.888,6213
2024-12-04 14:00:00,150.888,151.226,150.859,151.171,6488
2024-12-04 15:00:00,151.17,151.227,150.8,151.074,9591
2024-12-04 16:00:00,151.071,151.132,150.81,150.828,7872
2024-12-04 17:00:00,150.596,150.694,150.28,150.393,13240
2024-12-04 18:00:00,150.395,150.444,150.05,150.186,7548
2024-12-04 19:00:00,150.186,150.241,149.99,150.169,4983
2024-12-04 20:00:00,150.169,150.434,150.037,150.422,3625
2024-12-04 21:00:00,150.419,150.597,150.219,150.438,6989
2024-12-04 22:00:00,150.441,150.67,150.437,150.519,5881
2024-12-04 23:00:00,150.521,150.658,150.484,150.605,2695
2024-12-05 00:00:00,150.517,150.544,150.434,150.506,280
2024-12-05 01:00:00,150.506,150.757,150.505,150.546,2569
2024-12-05 02:00:00,150.544,150.544,150.193,150.223,5951
2024-12-05 03:00:00,150.222,150.68,150.182,150.529,6747
2024-12-05 04:00:00,150.529,150.561,150.214,150.333,4906
2024-12-05 05:00:00,150.332,150.343,150.193,150.288,2895
2024-12-05 06:00:00,150.287,150.428,150.235,150.388,2842
2024-12-05 07:00:00,150.388,150.396,149.783,149.934,5543
2024-12-05 08:00:00,149.931,149.931,149.658,149.78,6065
2024-12-05 09:00:00,149.78,150.021,149.708,149.785,6090
2024-12-05 10:00:00,149.784,150.213,149.652,150.191,7215
2024-12-05 11:00:00,150.189,150.313,150.104,150.309,5391
2024-12-05 12:00:00,150.309,150.352,150.089,150.118,4671
2024-12-05 13:00:00,150.119,150.237,150.042,150.156,4145
2024-12-05 14:00:00,150.154,150.506,150.143,150.395,5926
2024-12-05 15:00:00,150.398,150.697,150.197,150.604,10681
2024-12-05 16:00:00,150.599,150.614,150.275,150.486,8773
2024-12-05 17:00:00,150.483,150.505,150.176,150.25,8825
2024-12-05 18:00:00,150.249,150.338,150.1,150.205,6167
2024-12-05 19:00:00,150.2,150.219,150.07,150.131,4367
2024-12-05 20:00:00,150.132,150.348,150.119,150.151,3063
2024-12-05 21:00:00,150.15,150.151,149.919,150.02,4276
2024-12-05 22:00:00,150.019,150.11,149.95,150.082,3469
2024-12-05 23:00:00,150.083,150.126,150.05,150.078,2005
2024-12-06 00:00:00,150.017,150.074,149.977,150.022,585
2024-12-06 01:00:00,150.039,150.233,150.019,150.122,1880
2024-12-06 02:00:00,150.124,150.274,149.864,150.091,6287
2024-12-06 03:00:00,150.091,150.224,150.021,150.045,5149
2024-12-06 04:00:00,150.043,150.043,149.815,149.83,4517
2024-12-06 05:00:00,149.83,149.922,149.767,149.879,3396
2024-12-06 06:00:00,149.883,150.021,149.827,149.976,2964
2024-12-06 07:00:00,149.976,150.066,149.876,149.935,3448
2024-12-06 08:00:00,149.934,150.021,149.768,149.86,4031
2024-12-06 09:00:00,149.858,150.169,149.818,150.091,5174
2024-12-06 10:00:00,150.096,150.419,150.09,150.365,6156
2024-12-06 11:00:00,150.366,150.605,150.359,150.573,4754
2024-12-06 12:00:00,150.573,150.698,150.498,150.571,4612
2024-12-06 13:00:00,150.572,150.62,150.473,150.51,4327
2024-12-06 14:00:00,150.509,150.658,150.367,150.41,4943
2024-12-06 15:00:00,150.407,150.587,149.65,149.661,13365
2024-12-06 16:00:00,149.661,149.887,149.361,149.666,15116
2024-12-06 17:00:00,149.664,150.045,149.637,149.868,12015
2024-12-06 18:00:00,149.87,150.115,149.676,149.791,8453
2024-12-06 19:00:00,149.793,150.039,149.791,149.961,5310
2024-12-06 20:00:00,149.963,150.047,149.877,149.988,3145
2024-12-06 21:00:00,149.988,150.131,149.966,149.966,3482
2024-12-06 22:00:00,149.966,150.054,149.953,149.962,3303
2024-12-06 23:00:00,149.958,150.055,149.949,149.966,1744
2024-12-09 00:00:00,149.839,150.034,149.839,149.968,745
2024-12-09 01:00:00,149.972,150.044,149.838,149.893,1948
