time,open,high,low,close,tick_volume
2025-01-31 07:19:00,1.03884,1.03897,1.03884,1.03893,21
2025-01-31 07:20:00,1.03893,1.03899,1.03893,1.03896,24
2025-01-31 07:21:00,1.03896,1.03897,1.03891,1.03895,18
2025-01-31 07:22:00,1.03894,1.03894,1.03882,1.03884,47
2025-01-31 07:23:00,1.03884,1.03886,1.03878,1.03879,19
2025-01-31 07:24:00,1.03879,1.0388,1.03874,1.03874,21
2025-01-31 07:25:00,1.03874,1.03877,1.03874,1.03875,11
2025-01-31 07:26:00,1.03876,1.03876,1.03871,1.03873,19
2025-01-31 07:27:00,1.03873,1.03876,1.03868,1.03869,23
2025-01-31 07:28:00,1.03868,1.03874,1.03868,1.03871,29
2025-01-31 07:29:00,1.03871,1.03875,1.0387,1.03871,15
2025-01-31 07:30:00,1.03871,1.03874,1.03861,1.03873,21
2025-01-31 07:31:00,1.03874,1.03874,1.03859,1.03861,40
2025-01-31 07:32:00,1.03861,1.03862,1.03859,1.03861,33
2025-01-31 07:33:00,1.03861,1.03865,1.03859,1.03864,27
2025-01-31 07:34:00,1.03864,1.03864,1.03851,1.03852,54
2025-01-31 07:35:00,1.03854,1.03854,1.03846,1.03852,36
2025-01-31 07:36:00,1.03852,1.03861,1.03852,1.03858,34
2025-01-31 07:37:00,1.03858,1.03868,1.03856,1.03865,27
2025-01-31 07:38:00,1.03865,1.03871,1.03864,1.03867,29
2025-01-31 07:39:00,1.03867,1.03867,1.03861,1.03862,19
2025-01-31 07:40:00,1.03862,1.03873,1.03862,1.03868,61
2025-01-31 07:41:00,1.03868,1.03869,1.03858,1.03862,24
2025-01-31 07:42:00,1.03862,1.03866,1.03859,1.03862,40
2025-01-31 07:43:00,1.03862,1.03872,1.0386,1.03868,32
2025-01-31 07:44:00,1.03869,1.03872,1.03865,1.03865,34
2025-01-31 07:45:00,1.03865,1.03872,1.03864,1.03865,43
2025-01-31 07:46:00,1.03865,1.03871,1.03863,1.03866,38
2025-01-31 07:47:00,1.03866,1.03876,1.03866,1.03872,28
2025-01-31 07:48:00,1.03873,1.03879,1.03869,1.03879,22
2025-01-31 07:49:00,1.03879,1.03879,1.03875,1.03876,15
2025-01-31 07:50:00,1.03876,1.03877,1.03874,1.03877,22
2025-01-31 07:51:00,1.03877,1.03877,1.03869,1.03877,20
2025-01-31 07:52:00,1.03877,1.03889,1.03875,1.03888,35
2025-01-31 07:53:00,1.03888,1.03893,1.0388,1.03882,44
2025-01-31 07:54:00,1.03882,1.03894,1.03881,1.03892,51
2025-01-31 07:55:00,1.03892,1.03893,1.03881,1.03882,27
2025-01-31 07:56:00,1.03882,1.03889,1.03873,1.03874,45
2025-01-31 07:57:00,1.03874,1.0388,1.03867,1.03873,33
2025-01-31 07:58:00,1.03873,1.03884,1.03872,1.03881,70
2025-01-31 07:59:00,1.03881,1.03888,1.03878,1.03888,41
2025-01-31 08:00:00,1.03887,1.03894,1.03877,1.03882,86
2025-01-31 08:01:00,1.03882,1.03883,1.03879,1.03882,32
2025-01-31 08:02:00,1.03881,1.03882,1.03878,1.03882,30
2025-01-31 08:03:00,1.03881,1.03882,1.03878,1.0388,24
2025-01-31 08:04:00,1.03879,1.03886,1.03877,1.03883,24
2025-01-31 08:05:00,1.03885,1.03892,1.03884,1.0389,15
2025-01-31 08:06:00,1.0389,1.03892,1.03885,1.03892,23
2025-01-31 08:07:00,1.03889,1.03889,1.03882,1.03882,16
2025-01-31 08:08:00,1.03882,1.03887,1.03881,1.03885,16
2025-01-31 08:09:00,1.03885,1.03891,1.03885,1.03888,33
2025-01-31 08:10:00,1.03888,1.0389,1.03881,1.03881,32
2025-01-31 08:11:00,1.03881,1.03881,1.03877,1.0388,28
2025-01-31 08:12:00,1.0388,1.03882,1.03877,1.0388,32
2025-01-31 08:13:00,1.03879,1.03881,1.03874,1.03876,22
2025-01-31 08:14:00,1.03876,1.03887,1.03876,1.03885,24
2025-01-31 08:15:00,1.03886,1.03891,1.03885,1.0389,21
2025-01-31 08:16:00,1.0389,1.03891,1.03886,1.03889,43
2025-01-31 08:17:00,1.0389,1.0389,1.03877,1.03879,33
2025-01-31 08:18:00,1.0388,1.03883,1.03876,1.03883,27
2025-01-31 08:19:00,1.03882,1.03886,1.03879,1.0388,48
2025-01-31 08:20:00,1.03879,1.03888,1.03879,1.03888,13
2025-01-31 08:21:00,1.03888,1.03893,1.03881,1.03886,48
2025-01-31 08:22:00,1.03886,1.03891,1.03885,1.0389,22
2025-01-31 08:23:00,1.03891,1.03901,1.0389,1.03895,34
2025-01-31 08:24:00,1.03895,1.03899,1.03888,1.03888,25
2025-01-31 08:25:00,1.03887,1.03894,1.03885,1.03894,36
2025-01-31 08:26:00,1.03894,1.03894,1.03878,1.03879,26
2025-01-31 08:27:00,1.03877,1.03888,1.03875,1.03885,59
2025-01-31 08:28:00,1.03885,1.03901,1.03883,1.03899,39
2025-01-31 08:29:00,1.03899,1.03907,1.03898,1.03906,29
2025-01-31 08:30:00,1.03907,1.03916,1.03906,1.03914,46
2025-01-31 08:31:00,1.03914,1.03922,1.03914,1.03921,39
2025-01-31 08:32:00,1.03921,1.03929,1.03917,1.03918,34
2025-01-31 08:33:00,1.03918,1.03919,1.03914,1.03916,41
2025-01-31 08:34:00,1.03917,1.03917,1.03911,1.03916,33
2025-01-31 08:35:00,1.03916,1.03922,1.03911,1.03911,11
2025-01-31 08:36:00,1.03912,1.03917,1.03908,1.03916,23
2025-01-31 08:37:00,1.03916,1.03924,1.03912,1.03921,22
2025-01-31 08:38:00,1.0392,1.03929,1.0392,1.03928,41
2025-01-31 08:39:00,1.03928,1.0394,1.03927,1.03937,37
2025-01-31 08:40:00,1.03937,1.03937,1.0393,1.03936,30
2025-01-31 08:41:00,1.03937,1.03938,1.03934,1.03937,28
2025-01-31 08:42:00,1.03937,1.03937,1.03928,1.03929,25
2025-01-31 08:43:00,1.03929,1.03934,1.03929,1.0393,21
2025-01-31 08:44:00,1.03928,1.03944,1.03928,1.03941,42
