time,open,high,low,close,tick_volume
2025-01-17 01:30:00,2713.35,2714.5,2712.38,2714.44,636
2025-01-17 01:45:00,2714.45,2714.86,2713.76,2714.57,566
2025-01-17 02:00:00,2714.57,2715.37,2714.05,2714.45,568
2025-01-17 02:15:00,2714.45,2715.15,2713.6,2713.78,243
2025-01-17 02:30:00,2713.78,2716.04,2713.78,2715.38,1721
2025-01-17 02:45:00,2715.38,2715.75,2714.14,2714.53,1058
2025-01-17 03:00:00,2714.57,2714.65,2710.33,2711.0,3164
2025-01-17 03:15:00,2710.98,2713.35,2709.83,2710.2,3148
2025-01-17 03:30:00,2710.19,2713.19,2710.03,2712.66,2486
2025-01-17 03:45:00,2712.67,2714.79,2712.35,2714.79,2295
2025-01-17 04:00:00,2714.78,2715.94,2713.89,2715.84,1964
2025-01-17 04:15:00,2715.88,2716.75,2714.93,2714.98,1382
2025-01-17 04:30:00,2714.98,2716.5,2714.62,2716.25,1517
2025-01-17 04:45:00,2716.26,2717.03,2714.64,2715.73,1803
2025-01-17 05:00:00,2715.68,2717.33,2715.53,2716.47,1897
2025-01-17 05:15:00,2716.47,2716.7,2714.53,2715.57,1152
2025-01-17 05:30:00,2715.57,2715.77,2714.66,2715.36,784
2025-01-17 05:45:00,2715.38,2715.96,2714.79,2715.47,912
2025-01-17 06:00:00,2715.46,2716.33,2714.73,2716.29,689
2025-01-17 06:15:00,2716.31,2716.42,2714.9,2715.35,733
2025-01-17 06:30:00,2715.35,2715.5,2714.62,2715.19,898
2025-01-17 06:45:00,2715.18,2715.56,2714.23,2714.71,918
2025-01-17 07:00:00,2714.71,2715.2,2713.94,2714.68,1088
2025-01-17 07:15:00,2714.68,2715.37,2713.64,2713.77,746
2025-01-17 07:30:00,2713.69,2713.91,2711.73,2712.41,2524
2025-01-17 07:45:00,2712.37,2713.05,2711.07,2711.47,1847
2025-01-17 08:00:00,2711.48,2713.25,2711.01,2712.74,1754
2025-01-17 08:15:00,2712.71,2713.23,2710.54,2711.56,2003
2025-01-17 08:30:00,2711.56,2713.12,2711.37,2712.3,1893
2025-01-17 08:45:00,2712.29,2713.18,2710.5,2712.6,1798
2025-01-17 09:00:00,2712.58,2714.56,2711.84,2711.95,1691
2025-01-17 09:15:00,2711.95,2712.94,2711.35,2712.06,1583
2025-01-17 09:30:00,2712.02,2713.19,2709.91,2710.02,1798
2025-01-17 09:45:00,2709.94,2710.69,2708.66,2710.4,2011
2025-01-17 10:00:00,2710.45,2711.13,2709.54,2710.58,2177
2025-01-17 10:15:00,2710.58,2710.97,2709.45,2710.92,1843
2025-01-17 10:30:00,2710.93,2712.17,2709.4,2711.97,1697
2025-01-17 10:45:00,2711.97,2712.93,2710.89,2711.64,1430
2025-01-17 11:00:00,2711.63,2712.04,2709.79,2710.15,1575
2025-01-17 11:15:00,2710.16,2710.18,2705.7,2706.21,2358
2025-01-17 11:30:00,2706.21,2708.45,2705.53,2706.41,2121
2025-01-17 11:45:00,2706.4,2707.23,2703.99,2704.82,2663
2025-01-17 12:00:00,2704.78,2705.24,2703.7,2703.84,2133
2025-01-17 12:15:00,2703.84,2705.9,2703.78,2705.69,2220
2025-01-17 12:30:00,2705.67,2706.21,2702.94,2704.39,1849
2025-01-17 12:45:00,2704.41,2704.71,2703.23,2703.98,1950
2025-01-17 13:00:00,2703.97,2706.09,2703.74,2706.04,1933
2025-01-17 13:15:00,2706.05,2707.24,2705.01,2705.46,1745
2025-01-17 13:30:00,2705.46,2706.89,2705.42,2705.81,1878
2025-01-17 13:45:00,2705.77,2708.77,2704.04,2708.08,1706
2025-01-17 14:00:00,2708.01,2710.57,2707.47,2707.76,3273
2025-01-17 14:15:00,2707.66,2710.63,2706.96,2709.82,2422
2025-01-17 14:30:00,2709.81,2711.73,2709.25,2710.38,2875
2025-01-17 14:45:00,2710.39,2711.7,2710.29,2711.09,2958
2025-01-17 15:00:00,2711.09,2711.52,2707.1,2708.39,3698
2025-01-17 15:15:00,2708.36,2712.14,2705.84,2707.92,4943
2025-01-17 15:30:00,2707.96,2708.93,2705.1,2708.58,5202
2025-01-17 15:45:00,2708.65,2708.84,2704.38,2705.04,4414
2025-01-17 16:00:00,2704.91,2707.77,2703.51,2707.47,4265
2025-01-17 16:15:00,2707.46,2707.83,2704.04,2705.49,4574
2025-01-17 16:30:00,2705.37,2710.09,2702.67,2709.77,7114
2025-01-17 16:45:00,2709.78,2712.51,2709.19,2711.61,5661
2025-01-17 17:00:00,2711.53,2714.8,2711.4,2712.38,5597
2025-01-17 17:15:00,2712.43,2713.49,2710.11,2712.93,4423
2025-01-17 17:30:00,2712.86,2713.63,2711.35,2712.61,3179
2025-01-17 17:45:00,2712.61,2715.08,2712.08,2714.25,2949
2025-01-17 18:00:00,2714.25,2716.69,2713.53,2716.4,3609
2025-01-17 18:15:00,2716.42,2716.87,2714.25,2714.88,3414
2025-01-17 18:30:00,2714.91,2716.69,2714.63,2716.61,2768
2025-01-17 18:45:00,2716.59,2717.26,2714.22,2716.05,2280
2025-01-17 19:00:00,2715.93,2716.23,2711.29,2712.37,2499
2025-01-17 19:15:00,2712.39,2712.39,2710.54,2711.59,2286
2025-01-17 19:30:00,2711.61,2712.94,2711.43,2712.87,2426
2025-01-17 19:45:00,2712.87,2713.46,2711.54,2712.58,2121
2025-01-17 20:00:00,2712.6,2713.31,2711.48,2712.49,2397
2025-01-17 20:15:00,2712.49,2712.57,2708.28,2708.33,3059
2025-01-17 20:30:00,2708.38,2709.18,2707.55,2707.82,2040
2025-01-17 20:45:00,2707.83,2708.14,2705.56,2705.63,1747
2025-01-17 21:00:00,2705.63,2706.95,2704.5,2706.07,1773
2025-01-17 21:15:00,2706.07,2707.25,2705.9,2706.68,2029
2025-01-17 21:30:00,2706.67,2706.68,2705.73,2706.45,1558
2025-01-17 21:45:00,2706.44,2706.46,2702.73,2703.15,1855
2025-01-17 22:00:00,2703.15,2703.15,2699.94,2702.01,2467
2025-01-17 22:15:00,2701.99,2703.56,2701.56,2702.54,1748
2025-01-17 22:30:00,2702.54,2704.18,2701.92,2703.58,1823
2025-01-17 22:45:00,2703.59,2703.87,2700.36,2701.01,1996
2025-01-17 23:00:00,2700.92,2701.25,2699.14,2700.12,653
2025-01-17 23:15:00,2700.1,2702.39,2700.02,2702.05,637
2025-01-17 23:30:00,2701.98,2702.56,2701.55,2702.15,385
2025-01-17 23:45:00,2702.08,2702.62,2701.45,2702.5,324
2025-01-20 01:00:00,2701.92,2702.8,2700.38,2702.66,650
2025-01-20 01:15:00,2702.49,2702.69,2690.98,2692.36,1296
2025-01-20 01:30:00,2692.28,2698.17,2692.02,2696.14,1167
2025-01-20 01:45:00,2696.07,2697.03,2694.9,2696.28,702
2025-01-20 02:00:00,2696.32,2696.37,2693.37,2695.91,1116
2025-01-20 02:15:00,2695.92,2696.03,2693.61,2693.94,772
2025-01-20 02:30:00,2693.93,2695.23,2693.79,2694.12,670
2025-01-20 02:45:00,2694.11,2694.71,2692.49,2694.34,1077
2025-01-20 03:00:00,2694.34,2694.37,2689.22,2689.89,3504
2025-01-20 03:15:00,2689.92,2693.91,2689.69,2693.13,3382
2025-01-20 03:30:00,2693.18,2695.83,2690.4,2691.69,3445
2025-01-20 03:45:00,2691.69,2694.49,2691.52,2693.82,2838
2025-01-20 04:00:00,2693.85,2696.59,2693.62,2695.23,2670
2025-01-20 04:15:00,2695.23,2696.18,2694.2,2696.03,2006
2025-01-20 04:30:00,2696.05,2697.5,2695.77,2696.83,2024
